state	county	policies	insurance	premium
GEORGIA	MCINTOSH COUNTY	921	234174100	820319
GEORGIA	MERIWETHER COUNTY	9	1783000	5069
GEORGIA	MITCHELL COUNTY	229	31456400	142144
GEORGIA	MURRAY COUNTY	58	9748600	31781
GEORGIA	MUSCOGEE COUNTY	1075	226420800	792444
GEORGIA	OCONEE COUNTY	56	14111800	25640
GEORGIA	OGLETHORPE COUNTY	7	1698400	3010
GEORGIA	PAULDING COUNTY	241	59579600	106902
GEORGIA	PEACH COUNTY	32	6591000	17904
GEORGIA	PIERCE COUNTY	46	10244600	24275
GEORGIA	QUITMAN COUNTY	2	455000	691
GEORGIA	RABUN COUNTY	180	45256300	212739
GEORGIA	RICHMOND COUNTY	1247	240994800	857194
GEORGIA	ROCKDALE COUNTY	151	37933100	79831
GEORGIA	SCHLEY COUNTY	1	350000	417
GEORGIA	SCREVEN COUNTY	34	6070900	19430
GEORGIA	SPALDING COUNTY	114	23673600	56348
GEORGIA	STEPHENS COUNTY	69	9265800	52377
GEORGIA	TALBOT COUNTY	11	1465400	8225
GEORGIA	TATTNALL COUNTY	45	6151700	28258
GEORGIA	TELFAIR COUNTY	11	1480400	8094
GEORGIA	TERRELL COUNTY	9	1474000	3062
GEORGIA	THOMAS COUNTY	257	54983500	141118
GEORGIA	TIFT COUNTY	302	51154400	186595
GEORGIA	TOOMBS COUNTY	37	5829200	19639
GEORGIA	TOWNS COUNTY	96	19894200	67640
GEORGIA	TREUTLEN COUNTY	1	16000	241
GEORGIA	TROUP COUNTY	193	48291400	217121
GEORGIA	TURNER COUNTY	14	2072000	14848
GEORGIA	TWIGGS COUNTY	3	322000	792
GEORGIA	UPSON COUNTY	19	3677400	13012
GEORGIA	WARE COUNTY	190	38006300	154277
GEORGIA	WARREN COUNTY	1	280000	388
GEORGIA	WAYNE COUNTY	86	18061100	43210
GEORGIA	WHEELER COUNTY	13	815200	6638
GEORGIA	WHITFIELD COUNTY	220	51827300	259614
GEORGIA	WILKES COUNTY	1	105000	279
GEORGIA	WILKINSON COUNTY	3	192000	1247
GEORGIA	WORTH COUNTY	126	25366600	103762
HAWAII	HAWAII COUNTY	4046	905468900	3353830
HAWAII	HONOLULU COUNTY	37069	7996165800	21957588
HAWAII	KAUAI COUNTY	5385	1074529900	4064991
HAWAII	MAUI COUNTY	12600	2564827000	6740515
IDAHO	ELMORE COUNTY	114	19249800	96617
IDAHO	FRANKLIN COUNTY	6	1381800	2585
IDAHO	JEFFERSON COUNTY	93	22395900	83781
IDAHO	MADISON COUNTY	58	17090500	50095
IDAHO	WASHINGTON COUNTY	96	13350600	80181
IDAHO	CLARK COUNTY	3	25000	956
IDAHO	LINCOLN COUNTY	28	4653000	20510
IDAHO	BUTTE COUNTY	15	2248400	12376
IDAHO	ADAMS COUNTY	16	3802700	8500
IDAHO	FREMONT COUNTY	23	5579900	26049
IDAHO	ADA COUNTY	2106	568917200	1461104
IDAHO	BANNOCK COUNTY	162	33506400	154426
IDAHO	BEAR LAKE COUNTY	6	337900	3505
IDAHO	BENEWAH COUNTY	101	20885800	79891
IDAHO	BINGHAM COUNTY	162	28141400	123303
IDAHO	BLAINE COUNTY	577	161954400	411465
IDAHO	BOISE COUNTY	56	12563700	30338
IDAHO	BONNER COUNTY	387	90297500	245517
IDAHO	BONNEVILLE COUNTY	149	34091900	99884
IDAHO	BOUNDARY COUNTY	20	5104000	19061
IDAHO	CAMAS COUNTY	2	380000	1510
IDAHO	CANYON COUNTY	596	117323000	333290
IDAHO	CASSIA COUNTY	33	7498100	24125
IDAHO	CLEARWATER COUNTY	40	7423600	44259
IDAHO	CUSTER COUNTY	52	7358900	29480
IDAHO	GEM COUNTY	20	4522800	9212
IDAHO	GOODING COUNTY	83	13399700	85377
IDAHO	IDAHO COUNTY	52	13419900	76906
IDAHO	JEROME COUNTY	2	880000	2087
IDAHO	KOOTENAI COUNTY	377	81667300	275060
IDAHO	LATAH COUNTY	243	41623900	181226
IDAHO	LEMHI COUNTY	105	19506600	79730
IDAHO	LEWIS COUNTY	24	2865200	18381
IDAHO	MINIDOKA COUNTY	15	4828500	10375
IDAHO	NEZ PERCE COUNTY	56	10419400	52197
IDAHO	OWYHEE COUNTY	1	280000	427
IDAHO	PAYETTE COUNTY	69	11233700	40919
IDAHO	POWER COUNTY	2	350000	620
IDAHO	SHOSHONE COUNTY	739	96538600	407829
IDAHO	TETON COUNTY	82	22061500	57733
IDAHO	TWIN FALLS COUNTY	90	16682400	77052
IDAHO	VALLEY COUNTY	49	11041500	43452
ILLINOIS	CALHOUN COUNTY	259	25466500	139481
ILLINOIS	CLAY COUNTY	16	1918200	5530
ILLINOIS	DE KALB COUNTY	282	55716200	278349
ILLINOIS	FAYETTE COUNTY	3	378000	738
ILLINOIS	FRANKLIN COUNTY	128	14019700	85863
ILLINOIS	GREENE COUNTY	41	4750300	39369
ILLINOIS	HENRY COUNTY	318	35165300	277955
ILLINOIS	JACKSON COUNTY	258	27349300	166582
ILLINOIS	JEFFERSON COUNTY	43	3648700	23330
ILLINOIS	LAWRENCE COUNTY	29	2272700	12970
ILLINOIS	LEE COUNTY	385	52899900	387379
ILLINOIS	MACON COUNTY	209	32270100	166514
ILLINOIS	MADISON COUNTY	1963	395278800	1401617
ILLINOIS	MARION COUNTY	35	5749200	18995
ILLINOIS	MARSHALL COUNTY	59	7598700	37801
ILLINOIS	MONROE COUNTY	249	37339300	261718
ILLINOIS	MONTGOMERY COUNTY	14	472600	6015
ILLINOIS	MORGAN COUNTY	250	23148400	174180
ILLINOIS	PERRY COUNTY	35	3168300	16025
ILLINOIS	PIKE COUNTY	338	48242200	158719
ILLINOIS	RANDOLPH COUNTY	150	22212500	100914
ILLINOIS	ST. CLAIR COUNTY	1982	323356800	1521295
ILLINOIS	WASHINGTON COUNTY	5	769300	4149
ILLINOIS	BOONE COUNTY	228	41698800	200542
ILLINOIS	CARROLL COUNTY	73	10534300	54869
ILLINOIS	CLARK COUNTY	17	2529600	10888
ILLINOIS	CRAWFORD COUNTY	53	7877600	34447
ILLINOIS	FULTON COUNTY	50	4782700	30075
ILLINOIS	JOHNSON COUNTY	13	3148000	8943
ILLINOIS	LOGAN COUNTY	57	8563900	51364
ILLINOIS	POPE COUNTY	2	327000	997
ILLINOIS	PULASKI COUNTY	56	8940300	59750
ILLINOIS	SALINE COUNTY	155	21822900	117752
ILLINOIS	SCOTT COUNTY	61	4572200	47881
ILLINOIS	UNION COUNTY	129	10284700	119923
ILLINOIS	WHITE COUNTY	114	9790300	66991
ILLINOIS	LAKE COUNTY	3101	692056900	3379138
ILLINOIS	ADAMS COUNTY	221	36353600	179123
ILLINOIS	DOUGLAS COUNTY	381	45622100	389416
ILLINOIS	PUTNAM COUNTY	22	2081600	16993
ILLINOIS	COOK COUNTY	18328	3493319200	16946240
ILLINOIS	EFFINGHAM COUNTY	8	2442400	16486
ILLINOIS	HANCOCK COUNTY	145	12406900	82027
ILLINOIS	JASPER COUNTY	5	784100	2020
ILLINOIS	WARREN COUNTY	25	1916300	11370
ILLINOIS	WAYNE COUNTY	54	4636900	29179
ILLINOIS	ALEXANDER COUNTY	349	27134800	247273
ILLINOIS	BOND COUNTY	7	907400	9493
ILLINOIS	BROWN COUNTY	11	1450900	4998
ILLINOIS	BUREAU COUNTY	89	9094800	62029
ILLINOIS	CASS COUNTY	289	59155700	166897
ILLINOIS	CHAMPAIGN COUNTY	475	96762300	444110
ILLINOIS	CHRISTIAN COUNTY	33	3641300	15019
ILLINOIS	CLINTON	52	3411600	36529
ILLINOIS	CLINTON COUNTY	91	13076000	54193
ILLINOIS	COLES COUNTY	158	19112300	111034
ILLINOIS	CUMBERLAND COUNTY	10	1197300	6292
ILLINOIS	DE WITT COUNTY	50	6607200	38709
ILLINOIS	DU PAGE COUNTY	4467	876005100	3704484
ILLINOIS	EDGAR COUNTY	8	834500	3324
ILLINOIS	EDWARDS COUNTY	4	219000	1019
ILLINOIS	FORD COUNTY	3	318200	1040
ILLINOIS	GALLATIN COUNTY	69	5509600	40641
ILLINOIS	GRUNDY COUNTY	524	85301200	512019
ILLINOIS	HARDIN COUNTY	10	2348900	9883
ILLINOIS	HENDERSON COUNTY	202	26610500	118640
ILLINOIS	IROQUOIS COUNTY	679	58283100	428596
ILLINOIS	JERSEY COUNTY	202	24688900	174220
ILLINOIS	JO DAVIESS COUNTY	123	19270500	76315
ILLINOIS	KANE COUNTY	817	181637800	886562
ILLINOIS	KANKAKEE COUNTY	755	115666500	732545
ILLINOIS	KENDALL COUNTY	1025	167446700	1133935
ILLINOIS	KNOX COUNTY	55	8757500	27870
ILLINOIS	LA SALLE COUNTY	502	79263300	369610
ILLINOIS	LIVINGSTON COUNTY	365	29373400	246288
ILLINOIS	MACOUPIN COUNTY	22	2248800	9815
ILLINOIS	MASON COUNTY	96	9625700	50095
ILLINOIS	MASSAC COUNTY	234	33739800	130164
ILLINOIS	MCDONOUGH COUNTY	9	780100	3066
ILLINOIS	MCHENRY COUNTY	1215	235682500	1314404
ILLINOIS	MCLEAN COUNTY	230	49961600	206242
ILLINOIS	MENARD COUNTY	26	5499200	27447
ILLINOIS	MERCER COUNTY	36	3645900	19766
ILLINOIS	MOULTRIE COUNTY	29	4412200	21863
ILLINOIS	OGLE COUNTY	191	30757800	159138
ILLINOIS	PEORIA COUNTY	590	99832100	613763
ILLINOIS	PIATT COUNTY	70	13478500	49370
ILLINOIS	RICHLAND COUNTY	6	927300	3145
ILLINOIS	ROCK ISLAND COUNTY	1283	195888500	1177777
ILLINOIS	SANGAMON COUNTY	311	69074100	212143
ILLINOIS	SCHUYLER COUNTY	26	3407800	20912
ILLINOIS	STARK COUNTY	11	1165900	5174
ILLINOIS	STEPHENSON COUNTY	195	21630300	142318
ILLINOIS	TAZEWELL COUNTY	290	85712000	313280
ILLINOIS	VERMILION COUNTY	122	16279200	82885
ILLINOIS	WABASH COUNTY	22	5305000	14639
ILLINOIS	WHITESIDE COUNTY	299	49249300	204157
ILLINOIS	WILL COUNTY	1148	244196700	1152320
ILLINOIS	WILLIAMSON COUNTY	289	33381200	181945
ILLINOIS	WINNEBAGO COUNTY	981	151331200	1048228
ILLINOIS	WOODFORD COUNTY	143	18730000	130121
INDIANA	CLAY COUNTY	67	7530400	36776
INDIANA	DE KALB COUNTY	78	11636100	83276
INDIANA	FAYETTE COUNTY	79	7012100	47221
INDIANA	FRANKLIN COUNTY	64	6426700	44253
INDIANA	GREENE COUNTY	40	3260300	18887
INDIANA	HENRY COUNTY	115	14385400	83941
INDIANA	JACKSON COUNTY	318	50645800	227332
INDIANA	JEFFERSON COUNTY	175	19797000	148822
INDIANA	LAWRENCE COUNTY	50	6976300	27750
INDIANA	MADISON COUNTY	438	67109900	339669
INDIANA	MARION COUNTY	5916	1055876700	5981809
INDIANA	MARSHALL COUNTY	109	18100600	95528
INDIANA	MONROE COUNTY	340	67897100	254782
INDIANA	MONTGOMERY COUNTY	78	10458500	51392
INDIANA	MORGAN COUNTY	346	76213700	276141
INDIANA	PERRY COUNTY	86	8923300	72503
INDIANA	PIKE COUNTY	4	312000	1315
INDIANA	RANDOLPH COUNTY	119	15368600	69080
INDIANA	SHELBY COUNTY	433	57061300	389736
INDIANA	WASHINGTON COUNTY	22	1710200	14938
INDIANA	BENTON COUNTY	2	630000	846
INDIANA	BOONE COUNTY	418	66254200	374578
INDIANA	CARROLL COUNTY	325	44935000	263548
INDIANA	CLARK COUNTY	1196	206677200	1075495
INDIANA	CRAWFORD COUNTY	48	3963200	26562
INDIANA	FULTON COUNTY	71	9722400	49868
INDIANA	GRANT COUNTY	155	21610700	129314
INDIANA	HOWARD COUNTY	281	58642900	267901
INDIANA	JOHNSON COUNTY	726	142998000	606377
INDIANA	NEWTON COUNTY	94	11956800	74150
INDIANA	PULASKI COUNTY	93	8814700	56577
INDIANA	SCOTT COUNTY	46	7267400	34895
INDIANA	UNION COUNTY	5	570800	2402
INDIANA	WHITE COUNTY	221	36913100	181029
INDIANA	LAKE COUNTY	3270	586538200	3061723
INDIANA	ORANGE COUNTY	54	11101100	113091
INDIANA	ADAMS COUNTY	125	17498700	82525
INDIANA	HAMILTON COUNTY	1046	240727800	783226
INDIANA	MARTIN COUNTY	16	1508100	11394
INDIANA	PUTNAM COUNTY	79	12288200	83786
INDIANA	DECATUR COUNTY	65	11491200	59069
INDIANA	FLOYD COUNTY	303	53113300	224895
INDIANA	HANCOCK COUNTY	395	63701300	316075
INDIANA	JASPER COUNTY	155	19658800	119939
INDIANA	WARREN COUNTY	7	486800	3393
INDIANA	WAYNE COUNTY	167	18635000	132628
INDIANA	BROWN COUNTY	167	21701000	102819
INDIANA	CASS COUNTY	128	16300400	89060
INDIANA	CLINTON COUNTY	71	13402900	36250
INDIANA	KNOX COUNTY	153	26280000	121616
INDIANA	WABASH COUNTY	83	12375100	57162
INDIANA	ALLEN COUNTY	1313	212474200	1140887
INDIANA	BARTHOLOMEW COUNTY	1080	194815800	1000368
INDIANA	BLACKFORD COUNTY	8	1805800	6762
INDIANA	DAVIESS COUNTY	18	3371100	7275
INDIANA	DEARBORN COUNTY	156	33258700	181300
INDIANA	DELAWARE COUNTY	578	102904200	411458
INDIANA	DUBOIS COUNTY	40	12428200	75941
INDIANA	ELKHART COUNTY	593	114458300	523205
INDIANA	FOUNTAIN COUNTY	28	4752600	25703
INDIANA	GIBSON COUNTY	43	3432100	20428
INDIANA	HARRISON COUNTY	144	17697600	136444
INDIANA	HENDRICKS COUNTY	307	70984100	203865
INDIANA	HUNTINGTON COUNTY	112	16894600	82761
INDIANA	JAY COUNTY	180	13755000	108398
INDIANA	JENNINGS COUNTY	31	3386800	18253
INDIANA	KOSCIUSKO COUNTY	842	128283900	681084
INDIANA	LA PORTE COUNTY	228	38709200	201713
INDIANA	LAGRANGE COUNTY	170	24342900	147661
INDIANA	MIAMI COUNTY	111	22549200	91559
INDIANA	NOBLE COUNTY	252	33280400	169667
INDIANA	OHIO COUNTY	61	8319600	43502
INDIANA	OWEN COUNTY	101	11962200	62651
INDIANA	PARKE COUNTY	40	2932100	25231
INDIANA	PORTER COUNTY	217	48259100	160601
INDIANA	POSEY COUNTY	131	21602300	101629
INDIANA	RIPLEY COUNTY	26	3264700	17199
INDIANA	RUSH COUNTY	40	5623700	29345
INDIANA	SPENCER COUNTY	145	16028300	114918
INDIANA	ST. JOSEPH COUNTY	364	81335200	306448
INDIANA	STARKE COUNTY	65	7381500	50578
INDIANA	STEUBEN COUNTY	266	38845700	220931
INDIANA	SULLIVAN COUNTY	12	480000	4448
INDIANA	SWITZERLAND COUNTY	94	9205700	69879
INDIANA	TIPPECANOE COUNTY	315	59258000	215513
INDIANA	TIPTON COUNTY	99	14583300	76745
INDIANA	VANDERBURGH COUNTY	1326	290534100	896981
INDIANA	VERMILLION COUNTY	62	4691600	36715
INDIANA	VIGO COUNTY	1144	190129700	927438
INDIANA	WARRICK COUNTY	310	61240000	200248
INDIANA	WELLS COUNTY	45	7369200	32518
INDIANA	WHITLEY COUNTY	92	14926500	69746
IOWA	BUTLER COUNTY	315	38757300	217118
IOWA	CALHOUN COUNTY	1	158700	1131
IOWA	CHEROKEE COUNTY	61	3604500	32199
IOWA	CLARKE COUNTY	1	45000	333
IOWA	CLAY COUNTY	95	9532800	69496
IOWA	DALLAS COUNTY	414	101916000	453065
IOWA	FAYETTE COUNTY	83	9987000	54584
IOWA	FRANKLIN COUNTY	42	4368100	17727
IOWA	GREENE COUNTY	7	2027900	11760
IOWA	HENRY COUNTY	1	35000	326
IOWA	JACKSON COUNTY	77	10615700	44850
IOWA	JEFFERSON COUNTY	3	630000	1052
IOWA	LEE COUNTY	138	23461100	105642
IOWA	MADISON COUNTY	18	4082500	14597
IOWA	MARION COUNTY	35	5106300	33300
IOWA	MARSHALL COUNTY	72	13127400	49255
IOWA	MONROE COUNTY	1	32000	333
IOWA	MONTGOMERY COUNTY	231	14088000	133765
IOWA	SHELBY COUNTY	22	3983700	31350
IOWA	WASHINGTON COUNTY	209	28822400	104489
IOWA	BENTON COUNTY	156	21291200	104664
IOWA	BOONE COUNTY	129	21237000	84555
IOWA	CARROLL COUNTY	32	5912600	61070
IOWA	CRAWFORD COUNTY	57	7390800	61910
IOWA	HOWARD COUNTY	16	1204500	8283
IOWA	JOHNSON COUNTY	872	209107000	1007664
IOWA	POLK COUNTY	1058	247251100	989631
IOWA	SCOTT COUNTY	1471	237181000	1607219
IOWA	UNION COUNTY	19	1626500	10459
IOWA	VAN BUREN COUNTY	102	11335900	59944
IOWA	HUMBOLDT COUNTY	81	10032700	55547
IOWA	ADAMS COUNTY	11	603200	9292
IOWA	FREMONT COUNTY	177	23838800	134672
IOWA	HAMILTON COUNTY	16	2139200	7162
IOWA	OSCEOLA COUNTY	1	1e+06	8284
IOWA	TAYLOR COUNTY	4	65000	1947
IOWA	CLAYTON COUNTY	211	29996800	162368
IOWA	DECATUR COUNTY	3	252200	2437
IOWA	FLOYD COUNTY	261	25748500	191593
IOWA	HANCOCK COUNTY	19	3296700	18330
IOWA	JASPER COUNTY	56	10577900	53767
IOWA	JONES COUNTY	179	29788500	130720
IOWA	MITCHELL COUNTY	45	6797600	29100
IOWA	WARREN COUNTY	35	6480600	18887
IOWA	WAYNE COUNTY	1	19000	1090
IOWA	WORTH COUNTY	6	757300	4423
IOWA	CASS COUNTY	76	10456600	65930
IOWA	CLINTON COUNTY	261	41009200	213843
IOWA	GRUNDY COUNTY	15	1697200	15257
IOWA	HARDIN COUNTY	51	7137900	34288
IOWA	WINNEBAGO COUNTY	1	140000	304
IOWA	DELAWARE COUNTY	220	28299300	219532
IOWA	HARRISON COUNTY	327	43172400	296679
IOWA	ALLAMAKEE COUNTY	49	6340200	32739
IOWA	APPANOOSE COUNTY	6	1024700	5969
IOWA	AUDUBON COUNTY	11	830200	5785
IOWA	BLACK HAWK COUNTY	1202	218029000	1096804
IOWA	BREMER COUNTY	508	64298400	480516
IOWA	BUCHANAN COUNTY	214	25139300	161101
IOWA	BUENA VISTA COUNTY	2	395000	897
IOWA	CEDAR COUNTY	61	9715300	45183
IOWA	CERRO GORDO COUNTY	141	28644000	96161
IOWA	CHICKASAW COUNTY	74	7656100	41942
IOWA	DES MOINES COUNTY	341	61449700	214353
IOWA	DICKINSON COUNTY	26	5271100	26940
IOWA	DUBUQUE COUNTY	163	28677200	104919
IOWA	EMMET COUNTY	11	1252100	9993
IOWA	GUTHRIE COUNTY	27	5630100	22123
IOWA	IDA COUNTY	19	2137100	17110
IOWA	IOWA COUNTY	131	25301200	81383
IOWA	KEOKUK COUNTY	1	45000	509
IOWA	KOSSUTH COUNTY	16	4371000	16812
IOWA	LINN COUNTY	2303	533545900	1770894
IOWA	LOUISA COUNTY	199	35533800	134850
IOWA	LUCAS COUNTY	2	255900	2587
IOWA	LYON COUNTY	50	3964500	30251
IOWA	MAHASKA COUNTY	54	10286300	37986
IOWA	MILLS COUNTY	132	25600100	104214
IOWA	MONONA COUNTY	42	5312300	31837
IOWA	MUSCATINE COUNTY	317	52560200	230862
IOWA	O'BRIEN COUNTY	2	404000	1624
IOWA	PAGE COUNTY	15	2044200	9632
IOWA	PALO ALTO COUNTY	15	2744300	14420
IOWA	PLYMOUTH COUNTY	42	5477700	28941
IOWA	POTTAWATTAMIE COUNTY	1558	245454400	1253182
IOWA	POWESHIEK COUNTY	4	313100	2603
IOWA	SAC COUNTY	6	627700	5436
IOWA	SIOUX COUNTY	32	4482200	26306
IOWA	STORY COUNTY	329	68982200	286322
IOWA	TAMA COUNTY	71	4984000	36114
IOWA	WAPELLO COUNTY	97	17270000	77592
IOWA	WEBSTER COUNTY	79	10225000	52905
IOWA	WINNESHIEK COUNTY	51	11444300	44646
IOWA	WOODBURY COUNTY	509	86137500	495096
IOWA	WRIGHT COUNTY	24	3065400	19506
KANSAS	BUTLER COUNTY	388	71150900	287336
KANSAS	CHEROKEE COUNTY	115	15976800	110613
KANSAS	CLAY COUNTY	7	451900	2277
KANSAS	FRANKLIN COUNTY	55	12233200	52057
KANSAS	JACKSON COUNTY	17	3244600	8009
KANSAS	JEFFERSON COUNTY	98	15176500	66924
KANSAS	MARION COUNTY	50	4273500	33583
KANSAS	MARSHALL COUNTY	7	594000	6273
KANSAS	MONTGOMERY COUNTY	235	37681400	227713
KANSAS	RUSSELL COUNTY	3	248200	1744
KANSAS	WASHINGTON COUNTY	7	395000	3830
KANSAS	CRAWFORD COUNTY	173	24444400	110045
KANSAS	JOHNSON COUNTY	1020	248907400	884289
KANSAS	LINCOLN COUNTY	1	45000	439
KANSAS	SALINE COUNTY	375	60926900	394073
KANSAS	DOUGLAS COUNTY	598	119175200	410184
KANSAS	SEDGWICK COUNTY	2106	365638100	1754410
KANSAS	HAMILTON COUNTY	21	3710400	13636
KANSAS	MITCHELL COUNTY	39	3401000	24793
KANSAS	THOMAS COUNTY	32	3692000	28999
KANSAS	BROWN COUNTY	21	956000	9451
KANSAS	EDWARDS COUNTY	139	9868900	81616
KANSAS	FORD COUNTY	133	15209900	113537
KANSAS	ALLEN COUNTY	125	14635600	97417
KANSAS	MIAMI COUNTY	95	14830000	60334
KANSAS	RUSH COUNTY	13	541400	5548
KANSAS	DICKINSON COUNTY	227	20451700	173370
KANSAS	LINN COUNTY	25	4788300	24031
KANSAS	LYON COUNTY	87	12243700	81815
KANSAS	ANDERSON COUNTY	11	785800	9150
KANSAS	ATCHISON COUNTY	11	2907500	15311
KANSAS	BARBER COUNTY	11	2089000	4803
KANSAS	BARTON COUNTY	268	22039700	171846
KANSAS	BOURBON COUNTY	42	6934700	29898
KANSAS	CHASE COUNTY	38	2122900	19152
KANSAS	CHAUTAUQUA COUNTY	3	231000	1286
KANSAS	CHEYENNE COUNTY	2	70000	652
KANSAS	CLARK	12	154600	2184
KANSAS	CLOUD COUNTY	27	2179100	15398
KANSAS	COFFEY COUNTY	38	3845700	23613
KANSAS	COMANCHE COUNTY	1	130000	1189
KANSAS	COWLEY COUNTY	121	17548900	115930
KANSAS	DONIPHAN COUNTY	245	43197000	143416
KANSAS	ELK COUNTY	7	316200	2411
KANSAS	ELLIS COUNTY	599	54028900	469951
KANSAS	ELLSWORTH COUNTY	36	1512500	15707
KANSAS	FINNEY COUNTY	58	10271900	37535
KANSAS	GEARY COUNTY	110	24888200	165508
KANSAS	GRAY COUNTY	7	572900	3976
KANSAS	GREENWOOD COUNTY	11	815700	4331
KANSAS	HARPER COUNTY	14	414400	4357
KANSAS	HARVEY	14	3594000	12643
KANSAS	HARVEY COUNTY	439	59780500	306458
KANSAS	HODGEMAN COUNTY	2	155000	2183
KANSAS	JEWELL COUNTY	2	182000	491
KANSAS	KEARNY COUNTY	23	1984800	17973
KANSAS	KINGMAN COUNTY	78	7815100	82487
KANSAS	KIOWA COUNTY	4	289000	5031
KANSAS	LABETTE COUNTY	161	18340000	117639
KANSAS	LANE COUNTY	3	245000	3517
KANSAS	LEAVENWORTH COUNTY	260	51842400	189945
KANSAS	MCPHERSON COUNTY	190	27283000	132464
KANSAS	MORRIS COUNTY	7	596100	2820
KANSAS	NEMAHA COUNTY	5	996700	4164
KANSAS	NEOSHO COUNTY	142	15359300	89486
KANSAS	NESS COUNTY	25	1814400	17077
KANSAS	NORTON COUNTY	6	601500	4712
KANSAS	OSAGE COUNTY	63	4824900	32593
KANSAS	OSBORNE COUNTY	9	343600	3191
KANSAS	OTTAWA COUNTY	151	10718700	89706
KANSAS	PAWNEE COUNTY	56	3843900	36782
KANSAS	POTTAWATOMIE COUNTY	503	117185800	362359
KANSAS	PRATT COUNTY	29	3447300	19618
KANSAS	RAWLINS COUNTY	6	703500	1724
KANSAS	RENO COUNTY	330	42102800	242469
KANSAS	REPUBLIC COUNTY	24	3358100	11933
KANSAS	RICE COUNTY	108	9460700	74616
KANSAS	RILEY COUNTY	140	22747700	106528
KANSAS	ROOKS COUNTY	6	460500	2782
KANSAS	SEWARD COUNTY	64	8279000	51392
KANSAS	SHAWNEE COUNTY	1593	289029100	895645
KANSAS	SHERIDAN COUNTY	2	5e+05	5577
KANSAS	SHERMAN COUNTY	5	506000	4122
KANSAS	SMITH COUNTY	1	350000	458
KANSAS	SUMNER COUNTY	153	19012100	132789
KANSAS	WABAUNSEE COUNTY	51	7983500	48407
KANSAS	WALLACE COUNTY	1	37300	1138
KANSAS	WILSON COUNTY	88	11413200	44459
KANSAS	WOODSON COUNTY	1	63500	775
KANSAS	WYANDOTTE COUNTY	285	86784600	450680
KENTUCKY	BUTLER COUNTY	18	2476100	11334
KENTUCKY	CLAY COUNTY	78	6027700	53922
KENTUCKY	FAYETTE COUNTY	629	122637000	579675
KENTUCKY	FRANKLIN COUNTY	435	93698100	507687
KENTUCKY	HENRY COUNTY	33	3405000	17130
KENTUCKY	JACKSON COUNTY	44	6409800	52635
KENTUCKY	JEFFERSON COUNTY	5560	896194900	4351500
KENTUCKY	LAWRENCE COUNTY	76	7041300	39223
KENTUCKY	LEE COUNTY	33	5427100	42932
KENTUCKY	MADISON COUNTY	336	62623400	157221
KENTUCKY	MARION COUNTY	37	3039200	15751
KENTUCKY	MARSHALL COUNTY	159	23379000	106800
KENTUCKY	MONROE COUNTY	9	881500	5222
KENTUCKY	MONTGOMERY COUNTY	53	6393700	32872
KENTUCKY	MORGAN COUNTY	52	5880000	39079
KENTUCKY	PERRY COUNTY	355	44256500	374782
KENTUCKY	PIKE COUNTY	1539	263270800	1283212
KENTUCKY	RUSSELL COUNTY	16	3178800	6510
KENTUCKY	SHELBY COUNTY	45	7075900	21472
KENTUCKY	WASHINGTON COUNTY	24	3509900	19998
KENTUCKY	BOONE COUNTY	90	14131700	61290
KENTUCKY	CARROLL COUNTY	122	12978000	97912
KENTUCKY	CLARK COUNTY	163	34351200	236534
KENTUCKY	CRITTENDEN COUNTY	23	1716800	13785
KENTUCKY	FULTON COUNTY	49	2774100	24794
KENTUCKY	GRANT COUNTY	19	1142900	11260
KENTUCKY	JOHNSON COUNTY	445	60752900	427575
KENTUCKY	LINCOLN COUNTY	25	3197400	21276
KENTUCKY	LOGAN COUNTY	128	17788000	110058
KENTUCKY	PULASKI COUNTY	40	7324000	32123
KENTUCKY	SCOTT COUNTY	127	23005700	80326
KENTUCKY	UNION COUNTY	29	3189400	15915
KENTUCKY	MARTIN COUNTY	324	51101900	238463
KENTUCKY	TAYLOR COUNTY	26	3456500	17801
KENTUCKY	FLOYD COUNTY	1279	165530300	1179493
KENTUCKY	HANCOCK COUNTY	136	17291600	117080
KENTUCKY	HART COUNTY	19	2450400	9575
KENTUCKY	WARREN COUNTY	184	39074300	96527
KENTUCKY	WAYNE COUNTY	9	780400	4396
KENTUCKY	LEWIS COUNTY	159	17154600	93893
KENTUCKY	CHRISTIAN COUNTY	538	100237500	451240
KENTUCKY	CLINTON COUNTY	13	2493600	7576
KENTUCKY	CUMBERLAND COUNTY	16	3488800	8491
KENTUCKY	GALLATIN COUNTY	88	14052500	82639
KENTUCKY	HARDIN COUNTY	563	88285700	397327
KENTUCKY	HENDERSON COUNTY	511	59923400	376238
KENTUCKY	KNOX COUNTY	180	20601600	124181
KENTUCKY	LIVINGSTON COUNTY	79	12364400	42238
KENTUCKY	MASON COUNTY	32	3021400	15259
KENTUCKY	MCLEAN COUNTY	105	9197200	57990
KENTUCKY	MERCER COUNTY	86	9965900	56263
KENTUCKY	WOODFORD COUNTY	170	30244500	157155
KENTUCKY	ALLEN COUNTY	19	4563400	11770
KENTUCKY	DAVIESS COUNTY	1992	268730100	1137735
KENTUCKY	HARRISON COUNTY	144	17538900	116605
KENTUCKY	OHIO COUNTY	33	4026200	18798
KENTUCKY	OWEN COUNTY	70	7398100	43416
KENTUCKY	SPENCER COUNTY	28	3777000	23752
